"","ID","model","status","mu_UT_MLE","mu_UT_lower_bound","mu_UT_upper_bound","fitm_UT_MLE","fitm_UT_lower_bound","fitm_UT_upper_bound","mu_S_MLE","mu_S_lower_bound","mu_S_upper_bound","fitm_S_MLE","fitm_S_lower_bound","fitm_S_upper_bound","fitm_ratio_MLE","fitm_ratio_lower_bound","fitm_ratio_upper_bound","M_MLE","M_lower_bound","M_upper_bound","mu_off_MLE","mu_off_lower_bound","mu_off_upper_bound","S_MLE","S_lower_bound","S_upper_bound","mu_on_MLE","mu_on_lower_bound","mu_on_upper_bound","f_on_MLE","f_on_lower_bound","f_on_upper_bound","rel_div_on_MLE","rel_div_on_lower_bound","rel_div_on_upper_bound","mu_inc_MLE","mu_inc_lower_bound","mu_inc_upper_bound","LL","AIC","BIC"
"422","Schmidt_Cu_Bsubtilis","hom_wo_fitm","success","1.83090606022641e-09","8.38109262313337e-10","3.39981890011277e-09","1","1","1","1.82364718668586e-09","9.14250548009492e-10","3.1963758169657e-09","1","1","1","1","1","1","0.996035365386438","0.268911543488145","3.81379369098381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-80.5284480180472","165.056896036094","161.056896036094"
"423","Schmidt_Cu_Bsubtilis","hom_fitm","success","1.8390029716375e-09","8.4156364254088e-10","3.41618938356054e-09","0.916375425978369","0.532074477551765","1.65742135585128","1.82520604485548e-09","9.15083911058362e-10","3.19894858860869e-09","0.916375425978369","0.532074477551765","1.65742135585128","1","1","1","0.992497604955075","0.497726639660354","2.16841599690475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-80.4833814204828","166.966762840966","174.659807415369"
"424","Schmidt_Cu_Bsubtilis","hom_fitm_unconstr","success","1.88844944657172e-09","8.63649665080111e-10","3.51066363596812e-09","0.582409710330661","0.200232388848781","1.63911216760938","1.82163823060376e-09","9.13095475466498e-10","3.19316790285798e-09","1.12999493349039","0.57689322270651","2.45293947345393","1.94020620440692","0.351954694807678","12.2504630122874","0.964621125501002","0.260091985490002","3.697295364043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-79.9375215700032","167.875043140006","169.003739522942"
"425","Schmidt_Cu_Bsubtilis","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.34454775942376e-09","6.53984377389651e-10","2.39388147951442e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-79.1149528035056","162.229905607011","167.358601989947"
"426","Schmidt_Cu_Bsubtilis","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.11429302572548","1.33179024638902e-16","1.31692556557326","1.83093595588603e-09","1.00245216499516e-09","3.35471071914362e-09","0.1461873314978","0","3964.12811772174","9.35123886874988e-09","0","Inf","0.0278264336865785","0","1","5.34298005553674","0","22615111.4449939","5.10735443186193","0","Inf","-79.6036288633554","167.207257726711","177.464650492582"
"427","Schmidt_Cu_Ecoli","no_SIM","success","1.63083173702967e-09","1.09360691608286e-09","2.31773712787061e-09","1","1","1","1.63083173702967e-09","1.09360691608286e-09","2.31773712787061e-09","1","1","1","1","1","1","1","1","1","1.63083173702967e-09","1.09360691608286e-09","2.31773712787061e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-125.151675036498","252.303350072996","254.867698264464"
"428","Schmidt_Cu_Ecoli","hom_wo_fitm","success","1.06822359221304e-09","5.36226301932105e-10","1.86900255024054e-09","1","1","1","2.34748778871304e-09","1.41089080109863e-09","3.61592801928326e-09","1","1","1","1","1","1","2.19756220123332","0.754889714258041","6.74328731405849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-123.076204584969","250.152409169937","246.152409169937"
"429","Schmidt_Cu_Ecoli","hom_fitm","success","1.06257911296617e-09","5.3306980809332e-10","1.86062138740292e-09","1.10109612747291","0.714238506824359","1.74747207084914","2.32064876908612e-09","1.38968099250267e-09","3.58845524809646e-09","1.10109612747291","0.714238506824359","1.74747207084914","1","1","1","2.18397740061732","1.25025174224321","4.34593596810554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-122.985310954255","251.97062190851","259.663666482914"
"430","Schmidt_Cu_Ecoli","hom_fitm_unconstr","success","1.04959364405774e-09","5.26040445500418e-10","1.8402434623251e-09","1.37853252044944","0.712459600159129","2.93093312290141","2.36989363842765e-09","1.41754709435801e-09","3.66799003035538e-09","0.926001411311215","0.522662408508242","1.70271625183865","0.671729826880917","0.178326282651869","2.38991270727259","2.25791538644005","0.770304105613818","6.97282891787162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-122.614912912549","253.229825825098","254.358522208034"
"431","Schmidt_Cu_Ecoli","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.43794491245664e-09","8.54595160515311e-10","2.20250764513601e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-124.607628695077","253.215257390154","258.343953773089"
"432","Schmidt_Cu_Ecoli","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.21931986228455","1.11022302870551e-16","3.92480209377592","1.07115298100347e-09","5.37184313139535e-10","1.86775728399736e-09","1.2193208168779","0.0383562018865189","3725.62595068142","0.00303648389572082","4.66014553833308e-34","Inf","4.30128599679702e-07","0","1","0.811788190461118","0","3.66653231124303","2834780.79188671","4.08035148768957e-25","Inf","-123.033675557944","254.067351115888","264.324743881759"
"433","Schmidt_DDAC_Abaylyi","no_SIM","success","3.00983777183425e-10","1.82905203258965e-10","4.6086729123991e-10","1","1","1","3.00983777183425e-10","1.82905203258965e-10","4.6086729123991e-10","1","1","1","1","1","1","1","1","1","3.00983777183425e-10","1.82905203258965e-10","4.6086729123991e-10","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-88.4272365305223","178.854473061045","181.418821252512"
"434","Schmidt_DDAC_Abaylyi","hom_wo_fitm","success","3.28666282841531e-10","1.30732247154113e-10","6.65185679241037e-10","1","1","1","2.88975623098898e-10","1.55315242107987e-10","4.82355335338394e-10","1","1","1","1","1","1","0.879237202552444","0.233491560259081","3.68964311284095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-88.3943854157527","180.788770831505","176.788770831505"
"435","Schmidt_DDAC_Abaylyi","hom_fitm","success","3.27450004766288e-10","1.30210092729439e-10","6.63009052208084e-10","1.10673791767907","0.649824379488545","1.97022723428523","2.86777661552797e-10","1.53848785804896e-10","4.79702560526468e-10","1.10673791767907","0.649824379488545","1.97022723428523","1","1","1","0.875790677595135","0.433091184169981","2.2006587964312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-88.3285323618661","182.657064723732","190.350109298136"
"436","Schmidt_DDAC_Abaylyi","hom_fitm_unconstr","success","3.2243855469799e-10","1.28153121352026e-10","6.53491542338761e-10","1.68453440837874","0.746453778316546","4.51450110081167","2.94934451780059e-10","1.58233377644083e-10","4.93176518884707e-10","0.777460442404114","0.372934162272189","1.6781856853488","0.461528383473253","0.0826080565591487","2.24821112049772","0.914699707844517","0.2421353107001","3.84833793887853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-87.4348960863823","182.869792172765","183.9984885557"
"437","Schmidt_DDAC_Abaylyi","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.01026046133662e-10","1.58964840474986e-10","4.60867299712662e-10","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-88.4272367109678","180.854473421936","185.983169804871"
"438","Schmidt_DDAC_Abaylyi","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.75826876975508e-07","2.2204458277488e-16","1.0000000309011","3.2997328689054e-10","1.60188311283158e-10","6.60080410319566e-10","0.423624206193359","0","3648.15931137641","5.65400638560399e-17","0","Inf","0.999999595520451","0","1","2.38260077054502e-07","0","160725.223982524","1.71347397205506e-07","0","Inf","-88.1944002045637","184.388800409127","194.646193174999"
"439","Schmidt_DDAC_Bsubtilis","no_SIM","success","1.4674972816313e-09","8.07798369469278e-10","2.41376169794936e-09","1","1","1","1.4674972816313e-09","8.07798369469278e-10","2.41376169794936e-09","1","1","1","1","1","1","1","1","1","1.4674972816313e-09","8.07798369469278e-10","2.41376169794936e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57.9583785091255","117.916757018251","120.481105209719"
"440","Schmidt_DDAC_Bsubtilis","hom_wo_fitm","success","1.83090606022641e-09","8.38109262313337e-10","3.39981890011277e-09","1","1","1","1.1126306488548e-09","3.99050454370325e-10","2.39071850770731e-09","1","1","1","1","1","1","0.607694011738217","0.117374032586585","2.85251412340735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57.564602627512","119.129205255024","115.129205255024"
"441","Schmidt_DDAC_Bsubtilis","hom_fitm","success","1.89093802720118e-09","8.65725554222395e-10","3.50969000610752e-09","0.571380262559366","0.252963657370649","1.27899293396014","1.1215307864504e-09","4.02216451883828e-10","2.40992470386298e-09","0.571380262559366","0.252963657370649","1.27899293396014","1","1","1","0.59310816659095","0.212834131354976","1.29443904936324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.6293715351343","119.258743070269","126.951787644672"
"442","Schmidt_DDAC_Bsubtilis","hom_fitm_unconstr","success","1.88844944657172e-09","8.63649665080111e-10","3.51066363596812e-09","0.582409710330661","0.200232388848781","1.63911216760938","1.12197362462241e-09","4.02359288175909e-10","2.41145443881113e-09","0.554734596427844","0.151110625759929","2.070553894016","0.952481709332929","0.0921905338426729","10.340754090387","0.594124257156702","0.114610606397486","2.7921673987883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.6276737203687","121.255347440737","122.384043823673"
"443","Schmidt_DDAC_Bsubtilis","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.36023816994211e-09","6.54171880149226e-10","2.38513880415523e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-57.8594685840597","119.718937168119","124.847633551055"
"444","Schmidt_DDAC_Bsubtilis","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.699561293731709","1.79314974126063e-16","1.14850592681739","1.83091354576078e-09","8.60648853601414e-10","3.39981887625867e-09","2.22720634695549e-08","0","6975.23994452509","9.49506954899023e-17","0","Inf","0.300438721848964","0","1","1.50327758154089","0","4.49996932846913e+75","5.18597372933023e-08","0","Inf","-57.5646026374439","123.129205274888","133.386598040759"
"445","Schmidt_DDAC_Ecoli","no_SIM","success","1.8604296771593e-09","1.29307462366989e-09","2.56999957770455e-09","1","1","1","1.8604296771593e-09","1.29307462366989e-09","2.56999957770455e-09","1","1","1","1","1","1","1","1","1","1.8604296771593e-09","1.29307462366989e-09","2.56999957770455e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-136.939950385272","275.879900770544","278.444248962012"
"446","Schmidt_DDAC_Ecoli","hom_wo_fitm","success","1.06822359221304e-09","5.36226301932105e-10","1.86900255024054e-09","1","1","1","2.76996134076355e-09","1.78508298336704e-09","4.04937581246153e-09","1","1","1","1","1","1","2.59305388961222","0.955099276422762","7.55161728895248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-133.455897604531","270.911795209062","266.911795209062"
"447","Schmidt_DDAC_Ecoli","hom_fitm","success","1.06894961281176e-09","5.36402355813673e-10","1.87105679061835e-09","0.987879010322107","0.658100327408848","1.51723801270343","2.77434183942632e-09","1.78177605988541e-09","4.06819645395582e-09","0.987879010322107","0.658100327408848","1.51723801270343","1","1","1","2.59539065843218","1.48610664456023","5.16347605202172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-133.454251209234","272.908502418469","280.601546992872"
"448","Schmidt_DDAC_Ecoli","hom_fitm_unconstr","success","1.04959364405774e-09","5.26040445500418e-10","1.8402434623251e-09","1.37853252044944","0.712459600159129","2.93093312290141","2.85402071333531e-09","1.83305250129346e-09","4.18283790077942e-09","0.79638699047376","0.473963720776659","1.37285368929588","0.577706349803134","0.161710861661514","1.92692145489969","2.71916729821423","0.996092386046275","7.95155189407599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-132.679920163415","273.359840326829","274.488536709765"
"449","Schmidt_DDAC_Ecoli","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.22928305650749e-09","6.86570645112743e-10","1.98876543137265e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-133.485221162681","270.970442325361","276.099138708297"
"450","Schmidt_DDAC_Ecoli","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.73394565019863","1.11022304791417e-16","4.67307540358096","1.10525853818167e-09","5.90165725127044e-10","1.84724134588985e-09","1.73394624921911","0.400513953885164","3209.33815481417","0.00874677013851611","3.11917701589724e-33","Inf","2.1910470338683e-07","0","1","0.298111808515306","0","1.67416266871124","7913777.48857379","2.32890086018399e-24","Inf","-132.45950410251","272.919008205021","283.176400970892"
"451","Schmidt_Trim_Abaylyi","no_SIM","success","1.12521157282473e-10","4.8355458428646e-11","2.17560738994859e-10","1","1","1","1.12521157282473e-10","4.8355458428646e-11","2.17560738994859e-10","1","1","1","1","1","1","1","1","1","1.12521157282473e-10","4.8355458428646e-11","2.17560738994859e-10","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.1462905597125","106.292581119425","108.856929310893"
"452","Schmidt_Trim_Abaylyi","hom_wo_fitm","success","3.28666282841531e-10","1.30732247154113e-10","6.65185679241037e-10","1","1","1","2.27403155817545e-11","1.29757877611159e-12","1.00114840538695e-10","1","1","1","1","1","1","0.0691896819629621","0.00195070161100296","0.765800655294139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.3078079193038","98.6156158386077","94.6156158386077"
"453","Schmidt_Trim_Abaylyi","hom_fitm","success","3.21891844563891e-10","1.27929180283124e-10","6.52262778761698e-10","1.7699863188928","0.831733245884493","4.36877938643275","2.25886587462354e-11","1.28896230891209e-12","9.94581170942748e-11","1.7699863188928","0.831733245884493","4.36877938643275","1","1","1","0.0701746848443432","0.00400483546078065","0.308922598750097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.2500030156589","98.5000060313179","106.193050605721"
"454","Schmidt_Trim_Abaylyi","hom_fitm_unconstr","success","3.2243855469799e-10","1.28153121352026e-10","6.53491542338761e-10","1.68453440837874","0.746453778316546","4.51450110081167","2.25245177547434e-11","1.28520450650949e-12","9.91942879507399e-11","2.29822887585462","0.389038104632413","44.0251576761985","1.36431103124009","0.086175215365983","58.9790807616877","0.069856775582687","0.00196667351180998","0.774029433729212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.2136788735563","100.427357747113","101.556054130048"
"455","Schmidt_Trim_Abaylyi","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.12523970518381e-10","4.83554583940895e-11","2.1756073903126e-10","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-52.1462905630684","108.292581126137","113.421277509072"
"456","Schmidt_Trim_Abaylyi","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0613478529579449","2.18660860555717e-16","1.04857396150693","3.28671039098549e-10","1.3073224767875e-10","6.65185679724115e-10","1.41631898553681e-06","0","34859.1769332168","3.04240166068781e-17","0","1.08829865848993e+64","0.938652233930061","0.62568754873287","1","0.879310239936085","0","1.16527919474362e+77","9.25667703802639e-08","0","2.38996894538244e+73","-47.307807931851","102.615615863702","112.873008629573"
"457","Schmidt_Trim_Bsubtilis","no_SIM","success","1.3421224581685e-09","7.88143886018011e-10","2.10810904842369e-09","1","1","1","1.3421224581685e-09","7.88143886018011e-10","2.10810904842369e-09","1","1","1","1","1","1","1","1","1","1.3421224581685e-09","7.88143886018011e-10","2.10810904842369e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66.641848265612","135.283696531224","137.848044722692"
"458","Schmidt_Trim_Bsubtilis","hom_wo_fitm","success","1.83090606022641e-09","8.38109262313337e-10","3.39981890011277e-09","1","1","1","1.05967864255313e-09","4.84935271970948e-10","1.96857032953066e-09","1","1","1","1","1","1","0.578772808487009","0.142635618607469","2.34882302111427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66.0479411261981","136.095882252396","132.095882252396"
"459","Schmidt_Trim_Bsubtilis","hom_fitm","success","1.92612361939017e-09","8.82591795835123e-10","3.57114216802252e-09","0.441378375630865","0.184565796264732","0.977353322566251","1.0998246710018e-09","5.04182579381956e-10","2.03780278945846e-09","0.441378375630865","0.184565796264732","0.977353322566251","1","1","1","0.571004197202057","0.262679723366121","1.24188246765663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-64.0136033762195","134.027206752439","141.720251326843"
"460","Schmidt_Trim_Bsubtilis","hom_fitm_unconstr","success","1.88844944657172e-09","8.63649665080111e-10","3.51066363596812e-09","0.582409710330661","0.200232388848781","1.63911216760938","1.13735619262694e-09","5.20111746759965e-10","2.11419784782512e-09","0.265884352372063","0.0115662467511759","1.01424718321992","0.456524586825841","0.00705640954886273","5.06535026151985","0.602269864672146","0.148151973726909","2.44798085764209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.6366837927643","135.273367585529","136.402063968464"
"461","Schmidt_Trim_Bsubtilis","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.27698619580931e-09","6.40206224876953e-10","2.0993042390623e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-66.6035414178714","137.207082835743","142.335779218678"
"462","Schmidt_Trim_Bsubtilis","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.13181460379157e-09","2.22044604745028e-16","1.12674066780097","1.68253633756714e-09","7.42475861703395e-10","3.46082837474274e-09","0.0795400092382732","0","4505.60295842864","6.36183362678287e-19","0","Inf","0.999999995246295","0","1","3.22800588625742e-09","0","11989907749.6115","3.78109731405965e-10","0","Inf","-65.9286318267712","139.857263653542","150.114656419414"
"463","Schmidt_Trim_Ecoli","no_SIM","success","1.17343633802536e-09","7.12234364722227e-10","1.79937116744887e-09","1","1","1","1.17343633802536e-09","7.12234364722227e-10","1.79937116744887e-09","1","1","1","1","1","1","1","1","1","1.17343633802536e-09","7.12234364722227e-10","1.79937116744887e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99.2468993198471","200.493798639694","203.058146831162"
"464","Schmidt_Trim_Ecoli","hom_wo_fitm","success","1.06822359221304e-09","5.36226301932105e-10","1.86900255024054e-09","1","1","1","1.3390294615192e-09","6.125026990438e-10","2.48893218232464e-09","1","1","1","1","1","1","1.25351047409947","0.327716352749208","4.64157049618163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99.1340774035836","202.268154807167","198.268154807167"
"465","Schmidt_Trim_Ecoli","hom_fitm","success","1.0458331290567e-09","5.24345442339977e-10","1.8327731955323e-09","1.47261206904113","0.899864767789019","2.54467223923643","1.31854732896378e-09","6.02796090146462e-10","2.45286116476082e-09","1.47261206904113","0.899864767789019","2.54467223923643","1","1","1","1.26076263251773","0.576742763780394","2.5127954488005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-97.9719844307958","201.943968861592","209.637013435995"
"466","Schmidt_Trim_Ecoli","hom_fitm_unconstr","success","1.04959364405774e-09","5.26040445500418e-10","1.8402434623251e-09","1.37853252044944","0.712459600159129","2.93093312290141","1.31476742979237e-09","6.00892206932642e-10","2.44696418599362e-09","1.58907988523944","0.778972571974379","3.68766090169678","1.15273296905709","0.265776303760645","5.1759579081721","1.25264423735405","0.32652864647237","4.65166548869801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-97.9359371875273","203.871874375055","205.00057075799"
"467","Schmidt_Trim_Ecoli","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.12513726356051e-09","6.34382994613163e-10","1.78760153381961e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-99.1839638985785","202.367927797157","207.496624180093"
"468","Schmidt_Trim_Ecoli","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.46937095572997","1.30220893249317e-16","4.11919322839165","1.06822223944544e-09","5.44730474063174e-10","1.84652068668446e-09","0.623533338957093","0","6704.6951073756","6.3485468685524e-09","0","Inf","0.0949548614296693","0","1","2.99106760121567","0","1029828.60432497","5.94309557892015","0","Inf","-98.2582094206651","204.51641884133","214.773811607202"
"469","TorresBarcelo_Cip_lexA","no_SIM","success","1.42449666477856e-08","1.07524821846948e-08","1.8129445542537e-08","1","1","1","1.42449666477856e-08","1.07524821846948e-08","1.8129445542537e-08","1","1","1","1","1","1","1","1","1","1.42449666477856e-08","1.07524821846948e-08","1.8129445542537e-08","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-94.995348245368","191.990696490736","193.168750321084"
"470","TorresBarcelo_Cip_lexA","hom_wo_fitm","success","8.71794858672477e-09","7.08021999304638e-09","1.77965664738639e-08","1","1","1","2.06141064305596e-08","1.31402498175201e-08","2.94913678231087e-08","1","1","1","1","1","1","2.3645593026265","0.738358707384253","4.16531800594794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-94.4525301975093","192.905060395019","188.905060395019"
"471","TorresBarcelo_Cip_lexA","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"472","TorresBarcelo_Cip_lexA","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"473","TorresBarcelo_Cip_lexA","het_zero_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"474","TorresBarcelo_Cip_lexA","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"475","TorresBarcelo_Cip_PA01","no_SIM","success","1.02291331581952e-08","7.6205216655136e-09","1.32104823950911e-08","1","1","1","1.02291331581952e-08","7.6205216655136e-09","1.32104823950911e-08","1","1","1","1","1","1","1","1","1","1.02291331581952e-08","7.6205216655136e-09","1.32104823950911e-08","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-83.7953111929833","169.590622385967","170.768676216315"
"476","TorresBarcelo_Cip_PA01","hom_wo_fitm","success","6.57142847251439e-09","4.97963947554236e-09","1.19324894131713e-08","1","1","1","1.52926059622509e-08","9.87233086904523e-09","2.19730597878107e-08","1","1","1","1","1","1","2.32713572493616","0.827348806037736","4.41258044798866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-81.8616372476791","167.723274495358","163.723274495358"
"477","TorresBarcelo_Cip_PA01","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"478","TorresBarcelo_Cip_PA01","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"479","TorresBarcelo_Cip_PA01","het_zero_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"480","TorresBarcelo_Cip_PA01","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"481","Vasse_Amp_a","no_SIM","success","2.78208261406843e-09","2.21519967950908e-09","3.40280823583783e-09","1","1","1","2.78208261406843e-09","2.21519967950908e-09","3.40280823583783e-09","1","1","1","1","1","1","1","1","1","2.78208261406843e-09","2.21519967950908e-09","3.40280823583783e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-121.799686803855","245.599373607709","247.154721669199"
"482","Vasse_Amp_a","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","2.71773897999165e-09","1.83398050823531e-09","3.74474189503484e-09","1","1","1","1","1","1","0.963227557307047","0.50635699762969","1.77682849123898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-121.785861689639","247.571723379279","243.571723379279"
